episode,mean_reward,std_reward,min_reward,max_reward,mean_length,timestamp
9500,1764938243.4996147,1695.4194857258476,2.2737367544323206e-13,1695.4194857258478,1695.4194857258478,1000.0
10000,1764938313.2363253,1695.4194857258476,2.2737367544323206e-13,1695.4194857258478,1695.4194857258478,1000.0
500,1764940625.345228,921.8993283814641,2.2737367544323206e-13,921.8993283814643,921.8993283814643,1000.0
1000,1764940699.1467612,1650.3898392084393,0.0,1650.3898392084393,1650.3898392084393,1000.0
500,1764941339.0646021,533.6853789421765,0.0,533.6853789421765,533.6853789421765,1000.0
1000,1764941410.7780874,1782.2934190319734,0.0,1782.2934190319734,1782.2934190319734,1000.0
500,1764942148.0902874,756.682941589057,0.0,756.682941589057,756.682941589057,1000.0
1000,1764942220.0638075,1806.955441031439,0.0,1806.955441031439,1806.955441031439,1000.0
500,1764944228.1026103,-81.70960080852946,0.0,-81.70960080852946,-81.70960080852946,100.0
1000,1764944239.0840135,66.34847829938579,0.0,66.34847829938579,66.34847829938579,100.0
1500,1764944249.8327188,66.34847829938579,0.0,66.34847829938579,66.34847829938579,100.0
2000,1764944261.4586365,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
2500,1764944272.2243865,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
3000,1764944282.9957814,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
3500,1764944294.8948588,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
4000,1764944306.3230183,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
4500,1764944317.4685948,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
5000,1764944329.849411,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
5500,1764944341.2774482,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
6000,1764944352.462855,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
6500,1764944364.507306,131.07515819019838,0.0,131.07515819019838,131.07515819019838,100.0
7000,1764944375.431675,133.44606505725704,0.0,133.44606505725704,133.44606505725704,100.0
7500,1764944386.57336,133.44606505725704,0.0,133.44606505725704,133.44606505725704,100.0
8000,1764944398.8621461,68.71938516644084,0.0,68.71938516644084,68.71938516644084,100.0
8500,1764944410.823627,66.34847829938579,0.0,66.34847829938579,66.34847829938579,100.0
9000,1764944421.7264867,66.34847829938579,0.0,66.34847829938579,66.34847829938579,100.0
9500,1764944434.1948721,66.34847829938579,0.0,66.34847829938579,66.34847829938579,100.0
500,1764944516.8276637,1184.9833942122063,2.2737367544323206e-13,1184.9833942122066,1184.9833942122066,1000.0
1000,1764944589.354271,1728.6483821825811,0.0,1728.6483821825811,1728.6483821825811,1000.0
1500,1764944661.9446385,1715.4904332451501,0.0,1715.4904332451501,1715.4904332451501,1000.0
2000,1764944734.5041769,1694.3052790925917,0.0,1694.3052790925917,1694.3052790925917,1000.0
2500,1764944807.107915,1697.1560359096043,0.0,1697.1560359096043,1697.1560359096043,1000.0
3000,1764944878.8275504,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
3500,1764944950.4928658,1697.1560359096043,0.0,1697.1560359096043,1697.1560359096043,1000.0
4000,1764945022.0051587,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
4500,1764945093.6068237,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
5000,1764945165.2407982,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
5500,1764945238.082977,1402.1793944963151,2.2737367544323206e-13,1402.179394496315,1402.179394496315,1000.0
6000,1764945310.353838,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
6500,1764945383.544231,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
7000,1764945456.03458,1715.4904332451501,0.0,1715.4904332451501,1715.4904332451501,1000.0
7500,1764945528.1228077,1648.1822449008748,0.0,1648.1822449008748,1648.1822449008748,1000.0
8000,1764945601.3875897,1712.996744165946,2.2737367544323206e-13,1712.9967441659462,1712.9967441659462,1000.0
8500,1764945674.5545163,1574.4264138669407,0.0,1574.4264138669407,1574.4264138669407,1000.0
9000,1764945747.1233873,1696.7057500882188,0.0,1696.7057500882188,1696.7057500882188,1000.0
9500,1764945819.3902135,1469.8888643684156,2.2737367544323206e-13,1469.8888643684159,1469.8888643684159,1000.0
10000,1764945892.505613,1614.8283919155879,2.2737367544323206e-13,1614.828391915588,1614.828391915588,1000.0
10500,1764945965.096893,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
11000,1764946037.6373239,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
11500,1764946110.7983747,1715.4904332451501,0.0,1715.4904332451501,1715.4904332451501,1000.0
12000,1764946183.3099315,1619.8590829161653,2.2737367544323206e-13,1619.859082916165,1619.859082916165,1000.0
12500,1764946256.6746125,1614.8283919155879,2.2737367544323206e-13,1614.828391915588,1614.828391915588,1000.0
13000,1764946330.3851817,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
13500,1764946403.2270715,1729.4242290397003,0.0,1729.4242290397003,1729.4242290397003,1000.0
14000,1764946475.608229,1648.1822449008748,0.0,1648.1822449008748,1648.1822449008748,1000.0
14500,1764946548.46713,1715.4904332451501,0.0,1715.4904332451501,1715.4904332451501,1000.0
15000,1764946621.8657324,1551.13084850724,2.2737367544323206e-13,1551.1308485072398,1551.1308485072398,1000.0
15500,1764946694.6094055,1617.7182002545092,0.0,1617.7182002545092,1617.7182002545092,1000.0
16000,1764946767.2808504,1698.960184393324,0.0,1698.960184393324,1698.960184393324,1000.0
16500,1764946841.3775406,1715.4904332451501,0.0,1715.4904332451501,1715.4904332451501,1000.0
17000,1764946913.2767062,1574.4264138669407,0.0,1574.4264138669407,1574.4264138669407,1000.0
17500,1764946984.9857152,1736.9531974586712,2.2737367544323206e-13,1736.9531974586714,1736.9531974586714,1000.0
18000,1764947057.048173,722.4452933954326,0.0,722.4452933954326,722.4452933954326,1000.0
18500,1764947129.2315738,1604.560251317075,2.2737367544323206e-13,1604.5602513170752,1604.5602513170752,1000.0
19000,1764947202.466148,1712.996744165946,2.2737367544323206e-13,1712.9967441659462,1712.9967441659462,1000.0
19500,1764947274.580623,1634.2484491063244,0.0,1634.2484491063244,1634.2484491063244,1000.0
20000,1764947346.364737,835.2099374903889,1.1368683772161603e-13,835.209937490389,835.209937490389,1000.0
